WL;Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL[dB]; Det3_IL
1546.620;-5.99;-66.13;-65.90;-65.50;-24.71
1546.630;-5.98;-66.14;-65.91;-65.51;-24.70
1546.640;-5.95;-66.16;-65.93;-65.53;-24.74
1546.650;-5.97;-66.14;-65.92;-65.52;-24.68
1546.660;-5.96;-66.15;-65.93;-65.53;-24.70
1546.670;-5.97;-66.14;-65.91;-65.52;-24.67
1546.680;-5.96;-66.15;-65.93;-65.53;-24.67
1546.690;-5.95;-66.16;-65.93;-65.53;-24.68
1546.700;-5.97;-66.14;-65.91;-65.52;-24.65
1546.710;-5.97;-66.14;-65.92;-65.52;-24.66
1546.720;-5.96;-66.15;-65.92;-65.53;-24.66
1546.730;-5.96;-66.15;-65.92;-65.53;-24.66
1546.740;-5.95;-66.16;-65.93;-65.53;-24.62
1546.750;-5.97;-66.14;-65.91;-65.52;-24.63
1546.760;-5.97;-66.14;-65.91;-65.51;-24.65
1546.770;-5.97;-66.14;-65.92;-65.52;-24.64
1546.780;-5.97;-66.14;-65.91;-65.52;-24.65
1546.790;-5.99;-66.12;-65.89;-65.50;-24.65
1546.800;-5.98;-66.13;-65.91;-65.51;-24.60
1546.810;-5.97;-66.14;-65.91;-65.52;-24.61
1546.820;-5.99;-66.12;-65.90;-65.50;-24.61
1546.830;-5.97;-66.14;-65.91;-65.52;-24.62
1546.840;-5.97;-66.14;-65.91;-65.52;-24.65
1546.850;-5.97;-66.14;-65.91;-65.52;-24.63
1546.860;-5.97;-66.14;-65.91;-65.52;-24.60
1546.870;-5.97;-66.14;-65.91;-65.52;-24.60
1546.880;-5.99;-66.12;-65.90;-65.50;-24.62
1546.890;-5.97;-66.14;-65.92;-65.52;-24.60
1546.900;-5.97;-66.13;-65.91;-65.52;-24.59
1546.910;-5.99;-66.12;-65.90;-65.50;-24.60
1546.920;-5.97;-66.13;-65.91;-65.52;-24.60
1546.930;-5.96;-66.15;-65.93;-65.54;-24.61
1546.940;-5.97;-66.14;-65.92;-65.52;-24.61
1546.950;-5.95;-66.15;-65.93;-65.54;-24.62
1546.960;-5.97;-66.14;-65.92;-65.53;-24.62
1546.970;-5.99;-66.12;-65.90;-65.51;-24.60
1546.980;-5.99;-66.12;-65.90;-65.50;-24.60
1546.990;-6.01;-66.10;-65.88;-65.49;-24.59
1547.000;-5.99;-66.12;-65.90;-65.50;-24.58
1547.010;-5.99;-66.12;-65.90;-65.50;-24.57
1547.020;-6.00;-66.10;-65.89;-65.49;-24.59
1547.030;-5.99;-66.11;-65.89;-65.50;-24.58
1547.040;-5.97;-66.13;-65.92;-65.52;-24.63
1547.050;-5.99;-66.11;-65.89;-65.50;-24.58
1547.060;-6.00;-66.11;-65.89;-65.50;-24.58
1547.070;-5.97;-66.13;-65.92;-65.52;-24.59
1547.080;-6.00;-66.11;-65.89;-65.50;-24.58
1547.090;-5.99;-66.11;-65.90;-65.50;-24.61
1547.100;-6.01;-66.09;-65.88;-65.49;-24.56
1547.110;-6.02;-66.08;-65.87;-65.47;-24.55
1547.120;-6.01;-66.10;-65.88;-65.49;-24.56
1547.130;-6.00;-66.11;-65.89;-65.50;-24.56
1547.140;-5.99;-66.11;-65.90;-65.51;-24.55
1547.150;-6.01;-66.10;-65.88;-65.49;-24.56
1547.160;-5.99;-66.11;-65.90;-65.50;-24.53
1547.170;-6.02;-66.08;-65.87;-65.48;-24.53
1547.180;-6.01;-66.09;-65.88;-65.49;-24.55
1547.190;-6.02;-66.08;-65.87;-65.48;-24.54
1547.200;-6.03;-66.07;-65.86;-65.47;-24.54
1547.210;-6.03;-66.07;-65.86;-65.47;-24.56
1547.220;-6.01;-66.09;-65.88;-65.49;-24.51
1547.230;-6.03;-66.07;-65.86;-65.47;-24.53
1547.240;-6.02;-66.08;-65.87;-65.48;-24.52
1547.250;-6.02;-66.08;-65.87;-65.48;-24.52
1547.260;-6.04;-66.06;-65.85;-65.46;-24.52
1547.270;-6.03;-66.07;-65.86;-65.47;-24.47
1547.280;-6.05;-66.05;-65.84;-65.45;-24.52
1547.290;-6.05;-66.05;-65.84;-65.45;-24.51
1547.300;-6.02;-66.08;-65.87;-65.48;-24.52
1547.310;-6.04;-66.07;-65.86;-65.47;-24.50
1547.320;-6.05;-66.05;-65.85;-65.46;-24.50
1547.330;-6.03;-66.07;-65.86;-65.47;-24.49
1547.340;-6.04;-66.06;-65.85;-65.46;-24.50
1547.350;-6.06;-66.04;-65.83;-65.44;-24.49
1547.360;-6.03;-66.07;-65.87;-65.48;-24.50
1547.370;-6.03;-66.07;-65.87;-65.48;-24.52
1547.380;-6.08;-66.02;-65.81;-65.42;-24.47
1547.390;-6.03;-66.07;-65.86;-65.47;-24.49
1547.400;-6.06;-66.04;-65.84;-65.45;-24.50
1547.410;-6.07;-66.03;-65.83;-65.44;-24.48
1547.420;-6.06;-66.04;-65.84;-65.45;-24.48
1547.430;-6.08;-66.02;-65.81;-65.43;-24.46
1547.440;-6.03;-66.07;-65.86;-65.48;-24.47
1547.450;-6.03;-66.07;-65.86;-65.48;-24.47
1547.460;-6.05;-66.05;-65.85;-65.46;-24.46
1547.470;-6.05;-66.05;-65.85;-65.46;-24.46
1547.480;-6.05;-66.05;-65.85;-65.46;-24.45
1547.490;-6.05;-66.05;-65.85;-65.46;-24.47
1547.500;-6.03;-66.07;-65.87;-65.48;-24.45
1547.510;-6.04;-66.06;-65.86;-65.47;-24.47
1547.520;-6.06;-66.04;-65.84;-65.45;-24.47
1547.530;-6.04;-66.06;-65.86;-65.47;-24.47
1547.540;-6.04;-66.06;-65.85;-65.47;-24.43
1547.550;-6.05;-66.05;-65.85;-65.46;-24.45
1547.560;-6.06;-66.03;-65.83;-65.45;-24.44
1547.570;-6.04;-66.06;-65.86;-65.47;-24.47
1547.580;-6.07;-66.03;-65.83;-65.45;-24.46
1547.590;-6.04;-66.05;-65.85;-65.47;-24.42
1547.600;-6.06;-66.04;-65.84;-65.45;-24.41
1547.610;-6.07;-66.03;-65.83;-65.44;-24.40
1547.620;-6.06;-66.03;-65.83;-65.45;-24.44
1547.630;-6.04;-66.06;-65.85;-65.47;-24.45
1547.640;-6.04;-66.06;-65.86;-65.47;-24.45
1547.650;-6.04;-66.06;-65.86;-65.47;-24.47
1547.660;-6.04;-66.05;-65.85;-65.47;-24.43
1547.670;-6.05;-66.05;-65.85;-65.46;-24.45
1547.680;-6.03;-66.07;-65.87;-65.48;-24.44
1547.690;-6.05;-66.05;-65.84;-65.46;-24.45
1547.700;-6.05;-66.05;-65.85;-65.46;-24.46
1547.710;-6.04;-66.06;-65.86;-65.47;-24.48
1547.720;-6.03;-66.07;-65.87;-65.48;-24.47
1547.730;-6.05;-66.05;-65.85;-65.46;-24.45
1547.740;-6.03;-66.07;-65.87;-65.48;-24.48
1547.750;-6.04;-66.06;-65.86;-65.47;-24.49
1547.760;-6.04;-66.06;-65.86;-65.47;-24.49
1547.770;-6.03;-66.07;-65.87;-65.48;-24.50
1547.780;-6.04;-66.06;-65.85;-65.46;-24.46
1547.790;-6.05;-66.05;-65.85;-65.46;-24.51
1547.800;-6.07;-66.03;-65.83;-65.44;-24.47
1547.810;-6.07;-66.03;-65.82;-65.43;-24.47
1547.820;-6.07;-66.03;-65.82;-65.43;-24.49
1547.830;-6.05;-66.05;-65.84;-65.46;-24.49
1547.840;-6.06;-66.04;-65.83;-65.44;-24.50
1547.850;-6.08;-66.02;-65.81;-65.42;-24.47
1547.860;-6.07;-66.03;-65.83;-65.44;-24.50
1547.870;-6.09;-66.01;-65.80;-65.41;-24.47
1547.880;-6.08;-66.02;-65.82;-65.43;-24.49
1547.890;-6.07;-66.04;-65.83;-65.44;-24.51
1547.900;-6.08;-66.02;-65.81;-65.42;-24.47
1547.910;-6.07;-66.03;-65.83;-65.44;-24.52
1547.920;-6.09;-66.01;-65.81;-65.42;-24.52
1547.930;-6.09;-66.01;-65.80;-65.41;-24.52
1547.940;-6.10;-66.01;-65.80;-65.41;-24.49
1547.950;-6.09;-66.01;-65.81;-65.42;-24.51
1547.960;-6.10;-66.00;-65.79;-65.40;-24.49
1547.970;-6.10;-66.01;-65.80;-65.41;-24.53
1547.980;-6.08;-66.03;-65.82;-65.43;-24.52
1547.990;-6.10;-66.00;-65.79;-65.40;-24.52
1548.000;-6.08;-66.03;-65.82;-65.43;-24.53
1548.010;-6.10;-66.01;-65.80;-65.41;-24.54
1548.020;-6.10;-66.00;-65.79;-65.40;-24.54
1548.030;-6.08;-66.02;-65.81;-65.42;-24.55
1548.040;-6.08;-66.02;-65.81;-65.42;-24.55
1548.050;-6.09;-66.01;-65.80;-65.41;-24.56
1548.060;-6.09;-66.01;-65.81;-65.41;-24.53
1548.070;-6.12;-65.99;-65.78;-65.39;-24.54
1548.080;-6.12;-65.98;-65.78;-65.38;-24.54
1548.090;-6.10;-66.00;-65.79;-65.40;-24.53
1548.100;-6.11;-65.99;-65.79;-65.39;-24.55
1548.110;-6.13;-65.97;-65.76;-65.37;-24.54
1548.120;-6.13;-65.98;-65.77;-65.38;-24.52
1548.130;-6.10;-66.00;-65.79;-65.40;-24.55
1548.140;-6.14;-65.97;-65.76;-65.37;-24.52
1548.150;-6.11;-65.99;-65.78;-65.39;-24.55
1548.160;-6.13;-65.97;-65.76;-65.37;-24.54
1548.170;-6.13;-65.97;-65.76;-65.37;-24.56
1548.180;-6.11;-66.00;-65.79;-65.39;-24.54
1548.190;-6.12;-65.99;-65.78;-65.38;-24.59
1548.200;-6.16;-65.95;-65.74;-65.35;-24.56
1548.210;-6.14;-65.97;-65.76;-65.37;-24.58
1548.220;-6.12;-65.99;-65.78;-65.38;-24.59
1548.230;-6.12;-65.99;-65.78;-65.38;-24.57
1548.240;-6.14;-65.97;-65.76;-65.36;-24.54
1548.250;-6.12;-65.99;-65.78;-65.38;-24.54
1548.260;-6.13;-65.98;-65.77;-65.38;-24.56
1548.270;-6.13;-65.97;-65.76;-65.37;-24.56
1548.280;-6.14;-65.97;-65.76;-65.36;-24.56
1548.290;-6.13;-65.97;-65.76;-65.37;-24.55
1548.300;-6.12;-65.99;-65.78;-65.38;-24.58
1548.310;-6.14;-65.97;-65.76;-65.36;-24.54
1548.320;-6.15;-65.96;-65.75;-65.35;-24.52
1548.330;-6.13;-65.98;-65.77;-65.37;-24.54
1548.340;-6.14;-65.97;-65.76;-65.36;-24.55
1548.350;-6.13;-65.98;-65.77;-65.37;-24.57
1548.360;-6.12;-65.99;-65.78;-65.38;-24.59
1548.370;-6.16;-65.95;-65.74;-65.34;-24.54
1548.380;-6.13;-65.98;-65.77;-65.37;-24.55
1548.390;-6.15;-65.96;-65.75;-65.35;-24.52
1548.400;-6.14;-65.97;-65.76;-65.36;-24.54
1548.410;-6.12;-65.99;-65.78;-65.38;-24.57
1548.420;-6.16;-65.95;-65.74;-65.34;-24.56
1548.430;-6.12;-65.99;-65.78;-65.38;-24.56
1548.440;-6.12;-65.99;-65.78;-65.38;-24.59
1548.450;-6.11;-66.00;-65.79;-65.39;-24.58
1548.460;-6.13;-65.98;-65.76;-65.37;-24.59
1548.470;-6.11;-66.00;-65.79;-65.39;-24.62
1548.480;-6.14;-65.97;-65.76;-65.36;-24.56
1548.490;-6.16;-65.95;-65.74;-65.35;-24.55
1548.500;-6.13;-65.98;-65.77;-65.37;-24.56
1548.510;-6.12;-65.99;-65.78;-65.38;-24.61
1548.520;-6.13;-65.98;-65.77;-65.37;-24.62
1548.530;-6.11;-66.00;-65.79;-65.40;-24.61
1548.540;-6.10;-66.01;-65.79;-65.40;-24.63
1548.550;-6.12;-65.99;-65.78;-65.38;-24.62
1548.560;-6.12;-65.99;-65.78;-65.38;-24.59
1548.570;-6.13;-65.98;-65.77;-65.37;-24.60
1548.580;-6.13;-65.98;-65.77;-65.38;-24.62
1548.590;-6.12;-65.99;-65.78;-65.38;-24.66
1548.600;-6.14;-65.97;-65.76;-65.36;-24.61
1548.610;-6.14;-65.97;-65.76;-65.37;-24.62
1548.620;-6.13;-65.98;-65.77;-65.38;-24.61
1548.630;-6.14;-65.97;-65.76;-65.37;-24.64
1548.640;-6.11;-66.00;-65.78;-65.39;-24.65
1548.650;-6.10;-66.01;-65.79;-65.40;-24.65
1548.660;-6.12;-65.99;-65.77;-65.38;-24.66
1548.670;-6.14;-65.97;-65.76;-65.37;-24.64
1548.680;-6.14;-65.97;-65.76;-65.37;-24.64
1548.690;-6.15;-65.96;-65.75;-65.36;-24.65
1548.700;-6.16;-65.95;-65.74;-65.35;-24.63
1548.710;-6.16;-65.95;-65.74;-65.35;-24.63
1548.720;-6.18;-65.93;-65.72;-65.33;-24.61
1548.730;-6.17;-65.94;-65.73;-65.34;-24.61
1548.740;-6.14;-65.97;-65.76;-65.37;-24.64
1548.750;-6.14;-65.97;-65.76;-65.37;-24.65
1548.760;-6.14;-65.97;-65.76;-65.37;-24.64
1548.770;-6.16;-65.95;-65.74;-65.35;-24.64
1548.780;-6.16;-65.95;-65.74;-65.35;-24.67
1548.790;-6.15;-65.96;-65.74;-65.36;-24.65
1548.800;-6.15;-65.96;-65.75;-65.36;-24.67
1548.810;-6.17;-65.94;-65.73;-65.34;-24.67
1548.820;-6.12;-65.99;-65.78;-65.39;-24.67
1548.830;-6.18;-65.93;-65.72;-65.33;-24.70
1548.840;-6.15;-65.96;-65.75;-65.36;-24.66
1548.850;-6.18;-65.93;-65.72;-65.33;-24.65
1548.860;-6.18;-65.93;-65.72;-65.33;-24.65
1548.870;-6.18;-65.93;-65.72;-65.33;-24.66
1548.880;-6.18;-65.93;-65.72;-65.33;-24.63
1548.890;-6.18;-65.93;-65.72;-65.33;-24.66
1548.900;-6.21;-65.90;-65.69;-65.31;-24.66
1548.910;-6.19;-65.92;-65.71;-65.32;-24.65
1548.920;-6.19;-65.92;-65.70;-65.32;-24.65
1548.930;-6.18;-65.93;-65.72;-65.34;-24.62
1548.940;-6.18;-65.93;-65.72;-65.34;-24.61
1548.950;-6.18;-65.93;-65.72;-65.34;-24.66
1548.960;-6.19;-65.92;-65.71;-65.32;-24.64
1548.970;-6.18;-65.93;-65.72;-65.34;-24.62
1548.980;-6.19;-65.92;-65.71;-65.33;-24.62
1548.990;-6.18;-65.93;-65.71;-65.33;-24.62
1549.000;-6.16;-65.95;-65.74;-65.35;-24.63
1549.010;-6.20;-65.91;-65.70;-65.32;-24.61
1549.020;-6.19;-65.92;-65.71;-65.32;-24.63
1549.030;-6.18;-65.93;-65.72;-65.34;-24.63
1549.040;-6.18;-65.93;-65.72;-65.34;-24.62
1549.050;-6.18;-65.93;-65.72;-65.34;-24.61
1549.060;-6.18;-65.93;-65.72;-65.34;-24.61
1549.070;-6.18;-65.93;-65.72;-65.34;-24.61
1549.080;-6.18;-65.93;-65.72;-65.34;-24.61
1549.090;-6.19;-65.92;-65.71;-65.33;-24.59
1549.100;-6.21;-65.90;-65.69;-65.31;-24.57
1549.110;-6.20;-65.91;-65.70;-65.32;-24.57
1549.120;-6.18;-65.93;-65.72;-65.34;-24.56
1549.130;-6.18;-65.93;-65.72;-65.34;-24.57
1549.140;-6.19;-65.92;-65.71;-65.33;-24.54
1549.150;-6.18;-65.93;-65.72;-65.34;-24.56
1549.160;-6.19;-65.92;-65.71;-65.33;-24.57
1549.170;-6.20;-65.91;-65.70;-65.32;-24.52
1549.180;-6.18;-65.93;-65.72;-65.34;-24.55
1549.190;-6.20;-65.91;-65.70;-65.32;-24.54
1549.200;-6.20;-65.91;-65.70;-65.32;-24.55
1549.210;-6.20;-65.91;-65.69;-65.32;-24.54
1549.220;-6.20;-65.91;-65.70;-65.32;-24.54
1549.230;-6.18;-65.93;-65.72;-65.34;-24.55
1549.240;-6.18;-65.93;-65.72;-65.34;-24.52
1549.250;-6.19;-65.92;-65.71;-65.33;-24.57
1549.260;-6.18;-65.93;-65.72;-65.34;-24.55
1549.270;-6.18;-65.93;-65.72;-65.34;-24.56
1549.280;-6.18;-65.93;-65.72;-65.34;-24.54
1549.290;-6.18;-65.93;-65.72;-65.34;-24.52
1549.300;-6.18;-65.93;-65.72;-65.34;-24.52
1549.310;-6.19;-65.92;-65.71;-65.33;-24.52
1549.320;-6.18;-65.93;-65.72;-65.34;-24.50
1549.330;-6.18;-65.93;-65.72;-65.34;-24.52
1549.340;-6.18;-65.93;-65.72;-65.34;-24.53
1549.350;-6.18;-65.93;-65.72;-65.34;-24.49
1549.360;-6.18;-65.93;-65.72;-65.34;-24.49
1549.370;-6.19;-65.92;-65.71;-65.33;-24.52
1549.380;-6.18;-65.93;-65.71;-65.33;-24.49
1549.390;-6.19;-65.93;-65.71;-65.33;-24.47
1549.400;-6.19;-65.92;-65.71;-65.33;-24.47
1549.410;-6.18;-65.93;-65.72;-65.34;-24.47
1549.420;-6.21;-65.90;-65.69;-65.31;-24.46
1549.430;-6.20;-65.92;-65.70;-65.32;-24.50
1549.440;-6.20;-65.92;-65.70;-65.32;-24.46
1549.450;-6.19;-65.93;-65.71;-65.33;-24.48
1549.460;-6.20;-65.91;-65.70;-65.31;-24.47
1549.470;-6.18;-65.93;-65.72;-65.34;-24.49
1549.480;-6.21;-65.90;-65.69;-65.30;-24.45
1549.490;-6.21;-65.90;-65.69;-65.31;-24.44
1549.500;-6.21;-65.90;-65.69;-65.31;-24.44
1549.510;-6.22;-65.89;-65.68;-65.30;-24.45
1549.520;-6.21;-65.90;-65.69;-65.30;-24.50
1549.530;-6.18;-65.93;-65.72;-65.34;-24.46
1549.540;-6.20;-65.92;-65.71;-65.32;-24.45
1549.550;-6.20;-65.92;-65.71;-65.32;-24.44
1549.560;-6.20;-65.91;-65.70;-65.31;-24.45
1549.570;-6.22;-65.89;-65.68;-65.29;-24.44
1549.580;-6.23;-65.88;-65.67;-65.29;-24.42
1549.590;-6.20;-65.92;-65.71;-65.32;-24.45
1549.600;-6.23;-65.88;-65.67;-65.29;-24.42
1549.610;-6.22;-65.89;-65.68;-65.29;-24.42
1549.620;-6.21;-65.90;-65.69;-65.30;-24.42
1549.630;-6.20;-65.91;-65.70;-65.31;-24.41
1549.640;-6.21;-65.90;-65.69;-65.30;-24.39
1549.650;-6.20;-65.92;-65.71;-65.32;-24.38
1549.660;-6.23;-65.88;-65.67;-65.28;-24.37
1549.670;-6.24;-65.88;-65.67;-65.28;-24.39
1549.680;-6.23;-65.88;-65.67;-65.28;-24.39
1549.690;-6.25;-65.87;-65.65;-65.27;-24.40
1549.700;-6.25;-65.87;-65.65;-65.27;-24.39
1549.710;-6.23;-65.88;-65.67;-65.28;-24.35
1549.720;-6.24;-65.87;-65.66;-65.27;-24.40
1549.730;-6.23;-65.88;-65.67;-65.28;-24.39
1549.740;-6.24;-65.88;-65.66;-65.27;-24.40
1549.750;-6.25;-65.87;-65.66;-65.27;-24.40
1549.760;-6.25;-65.87;-65.66;-65.27;-24.37
1549.770;-6.23;-65.88;-65.67;-65.28;-24.35
1549.780;-6.26;-65.85;-65.64;-65.25;-24.38
1549.790;-6.25;-65.87;-65.66;-65.27;-24.36
1549.800;-6.25;-65.87;-65.66;-65.27;-24.38
1549.810;-6.26;-65.86;-65.64;-65.25;-24.38
1549.820;-6.23;-65.88;-65.67;-65.28;-24.35
1549.830;-6.25;-65.87;-65.66;-65.27;-24.40
1549.840;-6.25;-65.87;-65.66;-65.27;-24.38
1549.850;-6.24;-65.88;-65.66;-65.27;-24.37
1549.860;-6.24;-65.88;-65.66;-65.27;-24.37
1549.870;-6.26;-65.86;-65.64;-65.25;-24.36
1549.880;-6.25;-65.87;-65.66;-65.26;-24.37
1549.890;-6.25;-65.87;-65.66;-65.27;-24.35
1549.900;-6.25;-65.87;-65.66;-65.26;-24.35
1549.910;-6.25;-65.87;-65.66;-65.26;-24.35
1549.920;-6.26;-65.86;-65.65;-65.25;-24.36
1549.930;-6.25;-65.86;-65.65;-65.26;-24.36
1549.940;-6.23;-65.88;-65.67;-65.28;-24.35
1549.950;-6.25;-65.87;-65.66;-65.26;-24.37
1549.960;-6.25;-65.87;-65.66;-65.26;-24.35
1549.970;-6.25;-65.87;-65.66;-65.26;-24.35
1549.980;-6.26;-65.86;-65.65;-65.25;-24.37
1549.990;-6.26;-65.85;-65.64;-65.25;-24.37
1550.000;-6.26;-65.85;-65.64;-65.25;-24.37
1550.010;-6.28;-65.83;-65.62;-65.23;-24.34
1550.020;-6.28;-65.83;-65.62;-65.23;-24.36
1550.030;-6.26;-65.86;-65.65;-65.26;-24.36
1550.040;-6.26;-65.85;-65.64;-65.25;-24.38
1550.050;-6.25;-65.87;-65.66;-65.26;-24.36
1550.060;-6.26;-65.85;-65.64;-65.25;-24.36
1550.070;-6.28;-65.84;-65.63;-65.24;-24.36
1550.080;-6.25;-65.87;-65.66;-65.27;-24.37
1550.090;-6.26;-65.85;-65.64;-65.25;-24.36
1550.100;-6.28;-65.84;-65.62;-65.23;-24.36
1550.110;-6.25;-65.87;-65.65;-65.26;-24.38
1550.120;-6.25;-65.87;-65.66;-65.27;-24.39
1550.130;-6.25;-65.87;-65.66;-65.27;-24.35
1550.140;-6.25;-65.87;-65.66;-65.27;-24.38
1550.150;-6.25;-65.87;-65.66;-65.27;-24.38
1550.160;-6.27;-65.85;-65.64;-65.24;-24.37
1550.170;-6.25;-65.87;-65.65;-65.26;-24.39
1550.180;-6.25;-65.87;-65.66;-65.27;-24.37
1550.190;-6.28;-65.84;-65.63;-65.24;-24.41
1550.200;-6.25;-65.87;-65.66;-65.27;-24.40
1550.210;-6.26;-65.86;-65.65;-65.26;-24.40
1550.220;-6.28;-65.84;-65.63;-65.24;-24.39
1550.230;-6.25;-65.87;-65.66;-65.26;-24.36
1550.240;-6.26;-65.86;-65.64;-65.25;-24.34
1550.250;-6.25;-65.87;-65.66;-65.27;-24.35
1550.260;-6.25;-65.87;-65.66;-65.27;-24.34
1550.270;-6.26;-65.86;-65.65;-65.26;-24.35
1550.280;-6.26;-65.86;-65.64;-65.25;-24.38
1550.290;-6.25;-65.87;-65.66;-65.26;-24.38
1550.300;-6.25;-65.87;-65.66;-65.27;-24.35
1550.310;-6.27;-65.85;-65.63;-65.24;-24.33
1550.320;-6.25;-65.87;-65.66;-65.26;-24.34
1550.330;-6.26;-65.86;-65.64;-65.25;-24.35
1550.340;-6.26;-65.86;-65.65;-65.25;-24.36
1550.350;-6.25;-65.87;-65.66;-65.27;-24.37
1550.360;-6.26;-65.86;-65.65;-65.25;-24.32
1550.370;-6.25;-65.87;-65.66;-65.27;-24.34
1550.380;-6.25;-65.87;-65.66;-65.26;-24.35
1550.390;-6.26;-65.86;-65.65;-65.25;-24.34
1550.400;-6.26;-65.86;-65.65;-65.25;-24.33
1550.410;-6.26;-65.86;-65.65;-65.25;-24.34
1550.420;-6.28;-65.84;-65.63;-65.23;-24.31
1550.430;-6.26;-65.86;-65.65;-65.26;-24.34
1550.440;-6.25;-65.88;-65.66;-65.27;-24.34
1550.450;-6.25;-65.88;-65.66;-65.27;-24.35
1550.460;-6.26;-65.86;-65.65;-65.26;-24.33
1550.470;-6.26;-65.86;-65.65;-65.25;-24.32
1550.480;-6.30;-65.82;-65.61;-65.22;-24.31
1550.490;-6.29;-65.83;-65.62;-65.22;-24.32
1550.500;-6.29;-65.83;-65.62;-65.23;-24.31
1550.510;-6.30;-65.83;-65.61;-65.22;-24.31
1550.520;-6.29;-65.84;-65.63;-65.23;-24.32
1550.530;-6.28;-65.84;-65.63;-65.23;-24.31
1550.540;-6.30;-65.83;-65.61;-65.22;-24.29
1550.550;-6.29;-65.83;-65.62;-65.22;-24.32
1550.560;-6.29;-65.84;-65.62;-65.23;-24.32
1550.570;-6.30;-65.83;-65.61;-65.22;-24.30
1550.580;-6.30;-65.83;-65.61;-65.22;-24.30
1550.590;-6.28;-65.84;-65.63;-65.23;-24.32
1550.600;-6.30;-65.83;-65.61;-65.22;-24.31
1550.610;-6.30;-65.83;-65.61;-65.22;-24.31
1550.620;-6.30;-65.83;-65.61;-65.22;-24.32
1550.630;-6.31;-65.82;-65.60;-65.21;-24.29
1550.640;-6.30;-65.82;-65.61;-65.21;-24.29
1550.650;-6.30;-65.83;-65.61;-65.22;-24.31
1550.660;-6.30;-65.83;-65.61;-65.22;-24.31
1550.670;-6.30;-65.82;-65.61;-65.21;-24.28
1550.680;-6.32;-65.81;-65.60;-65.20;-24.28
1550.690;-6.33;-65.80;-65.59;-65.19;-24.28
1550.700;-6.30;-65.82;-65.61;-65.21;-24.29
1550.710;-6.32;-65.81;-65.60;-65.20;-24.34
1550.720;-6.31;-65.81;-65.60;-65.20;-24.31
1550.730;-6.30;-65.83;-65.62;-65.22;-24.29
1550.740;-6.31;-65.82;-65.61;-65.21;-24.29
1550.750;-6.32;-65.81;-65.60;-65.20;-24.28
1550.760;-6.30;-65.83;-65.61;-65.22;-24.29
1550.770;-6.32;-65.81;-65.60;-65.20;-24.31
1550.780;-6.33;-65.80;-65.58;-65.19;-24.29
1550.790;-6.32;-65.81;-65.60;-65.20;-24.28
1550.800;-6.32;-65.81;-65.60;-65.20;-24.29
1550.810;-6.32;-65.81;-65.60;-65.20;-24.28
1550.820;-6.32;-65.81;-65.60;-65.20;-24.30
1550.830;-6.32;-65.81;-65.60;-65.20;-24.29
1550.840;-6.33;-65.80;-65.58;-65.19;-24.29
1550.850;-6.32;-65.81;-65.60;-65.20;-24.28
1550.860;-6.32;-65.80;-65.59;-65.19;-24.28
1550.870;-6.33;-65.79;-65.58;-65.18;-24.29
1550.880;-6.32;-65.81;-65.59;-65.20;-24.30
1550.890;-6.32;-65.81;-65.60;-65.20;-24.27
1550.900;-6.31;-65.81;-65.60;-65.20;-24.29
1550.910;-6.30;-65.82;-65.61;-65.21;-24.28
1550.920;-6.32;-65.81;-65.60;-65.20;-24.27
1550.930;-6.32;-65.81;-65.60;-65.20;-24.28
1550.940;-6.30;-65.83;-65.61;-65.21;-24.29
1550.950;-6.32;-65.81;-65.60;-65.20;-24.31
1550.960;-6.30;-65.82;-65.61;-65.21;-24.29
1550.970;-6.32;-65.81;-65.60;-65.20;-24.29
1550.980;-6.32;-65.81;-65.59;-65.20;-24.29
1550.990;-6.32;-65.81;-65.59;-65.20;-24.29
1551.000;-6.30;-65.83;-65.61;-65.21;-24.27
1551.010;-6.32;-65.81;-65.59;-65.20;-24.32
1551.020;-6.32;-65.81;-65.59;-65.20;-24.24
1551.030;-6.32;-65.81;-65.59;-65.20;-24.24
1551.040;-6.32;-65.81;-65.59;-65.20;-24.28
1551.050;-6.30;-65.82;-65.61;-65.21;-24.27
1551.060;-6.31;-65.81;-65.60;-65.20;-24.28
1551.070;-6.32;-65.81;-65.59;-65.20;-24.30
1551.080;-6.32;-65.81;-65.59;-65.20;-24.27
1551.090;-6.32;-65.81;-65.59;-65.20;-24.27
1551.100;-6.32;-65.81;-65.59;-65.20;-24.27
1551.110;-6.32;-65.81;-65.59;-65.20;-24.27
1551.120;-6.30;-65.82;-65.61;-65.21;-24.30
1551.130;-6.32;-65.81;-65.59;-65.20;-24.29
1551.140;-6.31;-65.81;-65.60;-65.20;-24.32
1551.150;-6.31;-65.81;-65.59;-65.20;-24.28
1551.160;-6.32;-65.80;-65.58;-65.19;-24.28
1551.170;-6.32;-65.81;-65.59;-65.20;-24.27
1551.180;-6.33;-65.79;-65.57;-65.18;-24.27
1551.190;-6.32;-65.81;-65.59;-65.20;-24.27
1551.200;-6.32;-65.81;-65.59;-65.20;-24.30
1551.210;-6.32;-65.81;-65.59;-65.20;-24.30
1551.220;-6.32;-65.81;-65.59;-65.20;-24.32
1551.230;-6.32;-65.81;-65.59;-65.19;-24.29
1551.240;-6.32;-65.81;-65.59;-65.19;-24.30
1551.250;-6.32;-65.81;-65.59;-65.19;-24.28
