WL; Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL[dB]; Det3_IL
1533.090;-5.55;-66.52;-66.30;-65.89;-23.23
1533.100;-5.52;-66.55;-66.33;-65.92;-23.22
1533.110;-5.53;-66.54;-66.32;-65.91;-23.24
1533.120;-5.53;-66.54;-66.32;-65.91;-23.21
1533.130;-5.54;-66.53;-66.31;-65.90;-23.21
1533.140;-5.54;-66.54;-66.31;-65.90;-23.20
1533.150;-5.55;-66.53;-66.30;-65.90;-23.19
1533.160;-5.57;-66.51;-66.28;-65.88;-23.19
1533.170;-5.54;-66.53;-66.30;-65.90;-23.21
1533.180;-5.54;-66.53;-66.31;-65.90;-23.22
1533.190;-5.55;-66.52;-66.30;-65.89;-23.19
1533.200;-5.55;-66.52;-66.30;-65.89;-23.18
1533.210;-5.53;-66.54;-66.31;-65.91;-23.17
1533.220;-5.55;-66.52;-66.29;-65.89;-23.18
1533.230;-5.55;-66.52;-66.29;-65.89;-23.19
1533.240;-5.56;-66.51;-66.28;-65.88;-23.19
1533.250;-5.56;-66.52;-66.29;-65.89;-23.16
1533.260;-5.57;-66.51;-66.28;-65.88;-23.20
1533.270;-5.56;-66.52;-66.29;-65.89;-23.17
1533.280;-5.56;-66.51;-66.28;-65.88;-23.17
1533.290;-5.55;-66.52;-66.29;-65.89;-23.17
1533.300;-5.57;-66.51;-66.28;-65.88;-23.14
1533.310;-5.58;-66.49;-66.26;-65.86;-23.17
1533.320;-5.55;-66.53;-66.30;-65.89;-23.18
1533.330;-5.55;-66.52;-66.29;-65.89;-23.16
1533.340;-5.58;-66.50;-66.27;-65.87;-23.15
1533.350;-5.57;-66.50;-66.27;-65.87;-23.13
1533.360;-5.58;-66.49;-66.26;-65.86;-23.15
1533.370;-5.58;-66.50;-66.27;-65.87;-23.17
1533.380;-5.54;-66.53;-66.30;-65.90;-23.16
1533.390;-5.56;-66.52;-66.29;-65.89;-23.17
1533.400;-5.57;-66.50;-66.27;-65.87;-23.13
1533.410;-5.57;-66.51;-66.28;-65.87;-23.13
1533.420;-5.55;-66.52;-66.29;-65.89;-23.15
1533.430;-5.57;-66.51;-66.28;-65.87;-23.15
1533.440;-5.55;-66.53;-66.30;-65.89;-23.15
1533.450;-5.55;-66.52;-66.29;-65.89;-23.15
1533.460;-5.55;-66.53;-66.30;-65.89;-23.15
1533.470;-5.56;-66.51;-66.28;-65.88;-23.13
1533.480;-5.55;-66.52;-66.29;-65.89;-23.14
1533.490;-5.55;-66.52;-66.30;-65.89;-23.13
1533.500;-5.54;-66.53;-66.30;-65.90;-23.14
1533.510;-5.55;-66.53;-66.30;-65.89;-23.13
1533.520;-5.55;-66.53;-66.30;-65.89;-23.13
1533.530;-5.54;-66.53;-66.30;-65.90;-23.13
1533.540;-5.56;-66.52;-66.29;-65.88;-23.14
1533.550;-5.54;-66.54;-66.31;-65.91;-23.13
1533.560;-5.56;-66.51;-66.28;-65.88;-23.13
1533.570;-5.55;-66.52;-66.29;-65.89;-23.10
1533.580;-5.58;-66.50;-66.27;-65.87;-23.11
1533.590;-5.56;-66.51;-66.28;-65.88;-23.12
1533.600;-5.56;-66.51;-66.28;-65.88;-23.12
1533.610;-5.53;-66.54;-66.31;-65.91;-23.10
1533.620;-5.53;-66.54;-66.31;-65.91;-23.13
1533.630;-5.53;-66.54;-66.31;-65.91;-23.10
1533.640;-5.55;-66.52;-66.30;-65.89;-23.12
1533.650;-5.55;-66.52;-66.30;-65.89;-23.11
1533.660;-5.55;-66.52;-66.30;-65.89;-23.10
1533.670;-5.55;-66.52;-66.30;-65.89;-23.10
1533.680;-5.56;-66.51;-66.28;-65.88;-23.08
1533.690;-5.55;-66.52;-66.30;-65.89;-23.09
1533.700;-5.55;-66.52;-66.30;-65.89;-23.08
1533.710;-5.55;-66.52;-66.30;-65.89;-23.09
1533.720;-5.53;-66.54;-66.31;-65.91;-23.10
1533.730;-5.53;-66.54;-66.31;-65.91;-23.09
1533.740;-5.55;-66.52;-66.30;-65.89;-23.08
1533.750;-5.54;-66.53;-66.31;-65.90;-23.09
1533.760;-5.53;-66.54;-66.31;-65.91;-23.09
1533.770;-5.55;-66.53;-66.30;-65.89;-23.06
1533.780;-5.55;-66.52;-66.30;-65.89;-23.06
1533.790;-5.55;-66.52;-66.30;-65.89;-23.09
1533.800;-5.55;-66.52;-66.30;-65.89;-23.08
1533.810;-5.54;-66.54;-66.31;-65.91;-23.08
1533.820;-5.55;-66.53;-66.30;-65.90;-23.08
1533.830;-5.55;-66.52;-66.30;-65.89;-23.06
1533.840;-5.57;-66.51;-66.28;-65.88;-23.06
1533.850;-5.57;-66.51;-66.28;-65.88;-23.06
1533.860;-5.55;-66.52;-66.29;-65.89;-23.07
1533.870;-5.55;-66.52;-66.30;-65.89;-23.06
1533.880;-5.56;-66.51;-66.28;-65.88;-23.06
1533.890;-5.56;-66.51;-66.29;-65.88;-23.04
1533.900;-5.58;-66.50;-66.27;-65.87;-23.04
1533.910;-5.57;-66.51;-66.28;-65.88;-23.04
1533.920;-5.52;-66.55;-66.33;-65.92;-23.07
1533.930;-5.55;-66.52;-66.30;-65.89;-23.01
1533.940;-5.57;-66.50;-66.27;-65.87;-23.05
1533.950;-5.58;-66.49;-66.26;-65.86;-23.02
1533.960;-5.57;-66.50;-66.27;-65.87;-23.02
1533.970;-5.57;-66.51;-66.28;-65.88;-23.02
1533.980;-5.57;-66.50;-66.28;-65.88;-23.06
1533.990;-5.58;-66.49;-66.26;-65.86;-23.02
1534.000;-5.58;-66.49;-66.27;-65.87;-23.01
1534.010;-5.57;-66.51;-66.28;-65.88;-23.00
1534.020;-5.57;-66.51;-66.28;-65.88;-22.99
1534.030;-5.58;-66.49;-66.26;-65.86;-22.99
1534.040;-5.58;-66.49;-66.27;-65.86;-22.97
1534.050;-5.57;-66.50;-66.28;-65.88;-22.99
1534.060;-5.58;-66.49;-66.27;-65.87;-22.98
1534.070;-5.57;-66.50;-66.28;-65.87;-23.01
1534.080;-5.58;-66.49;-66.26;-65.86;-22.99
1534.090;-5.58;-66.49;-66.26;-65.86;-22.98
1534.100;-5.57;-66.50;-66.27;-65.87;-22.98
1534.110;-5.57;-66.50;-66.28;-65.87;-22.98
1534.120;-5.57;-66.50;-66.28;-65.87;-22.96
1534.130;-5.58;-66.49;-66.26;-65.86;-22.99
1534.140;-5.59;-66.48;-66.26;-65.86;-22.99
1534.150;-5.60;-66.47;-66.25;-65.85;-22.98
1534.160;-5.58;-66.49;-66.26;-65.86;-22.96
1534.170;-5.58;-66.49;-66.26;-65.86;-22.97
1534.180;-5.58;-66.49;-66.26;-65.86;-22.97
1534.190;-5.60;-66.47;-66.25;-65.84;-22.97
1534.200;-5.60;-66.47;-66.25;-65.85;-22.96
1534.210;-5.58;-66.49;-66.26;-65.86;-22.96
1534.220;-5.58;-66.49;-66.26;-65.86;-22.96
1534.230;-5.58;-66.49;-66.26;-65.86;-22.95
1534.240;-5.58;-66.49;-66.26;-65.86;-22.97
1534.250;-5.58;-66.49;-66.26;-65.86;-22.96
1534.260;-5.59;-66.48;-66.26;-65.85;-22.98
1534.270;-5.60;-66.47;-66.25;-65.84;-22.96
1534.280;-5.59;-66.48;-66.26;-65.86;-22.97
1534.290;-5.62;-66.45;-66.23;-65.83;-22.94
1534.300;-5.59;-66.48;-66.26;-65.86;-22.97
1534.310;-5.59;-66.47;-66.26;-65.85;-22.96
1534.320;-5.60;-66.47;-66.25;-65.85;-22.95
1534.330;-5.60;-66.47;-66.25;-65.84;-22.96
1534.340;-5.60;-66.47;-66.25;-65.84;-22.93
1534.350;-5.60;-66.47;-66.25;-65.85;-22.94
1534.360;-5.59;-66.48;-66.26;-65.85;-22.94
1534.370;-5.62;-66.45;-66.23;-65.82;-22.91
1534.380;-5.61;-66.46;-66.24;-65.84;-22.91
1534.390;-5.60;-66.47;-66.25;-65.84;-22.93
1534.400;-5.62;-66.45;-66.24;-65.83;-22.92
1534.410;-5.60;-66.47;-66.26;-65.85;-22.91
1534.420;-5.58;-66.48;-66.27;-65.86;-22.93
1534.430;-5.60;-66.47;-66.25;-65.85;-22.95
1534.440;-5.60;-66.47;-66.25;-65.84;-22.90
1534.450;-5.60;-66.47;-66.25;-65.84;-22.94
1534.460;-5.60;-66.47;-66.26;-65.85;-22.91
1534.470;-5.58;-66.48;-66.27;-65.86;-22.91
1534.480;-5.58;-66.48;-66.27;-65.86;-22.91
1534.490;-5.58;-66.48;-66.27;-65.86;-22.90
1534.500;-5.58;-66.48;-66.27;-65.86;-22.90
1534.510;-5.58;-66.48;-66.27;-65.86;-22.91
1534.520;-5.58;-66.48;-66.27;-65.86;-22.89
1534.530;-5.58;-66.48;-66.27;-65.86;-22.87
1534.540;-5.58;-66.48;-66.27;-65.86;-22.89
1534.550;-5.58;-66.48;-66.27;-65.86;-22.87
1534.560;-5.58;-66.48;-66.27;-65.86;-22.90
1534.570;-5.58;-66.48;-66.27;-65.86;-22.90
1534.580;-5.58;-66.48;-66.27;-65.86;-22.90
1534.590;-5.58;-66.48;-66.27;-65.86;-22.87
1534.600;-5.60;-66.46;-66.25;-65.85;-22.88
1534.610;-5.60;-66.47;-66.26;-65.85;-22.85
1534.620;-5.58;-66.48;-66.27;-65.86;-22.85
1534.630;-5.58;-66.48;-66.27;-65.86;-22.88
1534.640;-5.58;-66.48;-66.27;-65.86;-22.88
1534.650;-5.60;-66.46;-66.25;-65.85;-22.86
1534.660;-5.60;-66.47;-66.26;-65.85;-22.86
1534.670;-5.58;-66.48;-66.27;-65.86;-22.85
1534.680;-5.61;-66.46;-66.25;-65.84;-22.85
1534.690;-5.61;-66.46;-66.25;-65.84;-22.86
1534.700;-5.60;-66.46;-66.26;-65.85;-22.86
1534.710;-5.58;-66.48;-66.27;-65.87;-22.84
1534.720;-5.60;-66.47;-66.26;-65.85;-22.83
1534.730;-5.60;-66.47;-66.26;-65.85;-22.85
1534.740;-5.60;-66.47;-66.26;-65.85;-22.85
1534.750;-5.62;-66.45;-66.24;-65.83;-22.83
1534.760;-5.64;-66.43;-66.22;-65.81;-22.83
1534.770;-5.62;-66.45;-66.24;-65.83;-22.84
1534.780;-5.61;-66.46;-66.25;-65.84;-22.84
1534.790;-5.60;-66.46;-66.26;-65.85;-22.83
1534.800;-5.62;-66.45;-66.24;-65.83;-22.79
1534.810;-5.62;-66.45;-66.24;-65.83;-22.83
1534.820;-5.60;-66.46;-66.26;-65.85;-22.81
1534.830;-5.60;-66.46;-66.26;-65.85;-22.81
1534.840;-5.60;-66.46;-66.26;-65.85;-22.81
1534.850;-5.60;-66.46;-66.26;-65.85;-22.81
1534.860;-5.64;-66.43;-66.23;-65.82;-22.78
1534.870;-5.61;-66.46;-66.25;-65.84;-22.80
1534.880;-5.63;-66.44;-66.23;-65.82;-22.79
1534.890;-5.63;-66.44;-66.24;-65.83;-22.79
1534.900;-5.60;-66.46;-66.26;-65.85;-22.79
1534.910;-5.62;-66.44;-66.24;-65.83;-22.79
1534.920;-5.62;-66.44;-66.24;-65.83;-22.79
1534.930;-5.63;-66.43;-66.23;-65.82;-22.77
1534.940;-5.63;-66.43;-66.23;-65.82;-22.77
1534.950;-5.65;-66.41;-66.21;-65.80;-22.76
1534.960;-5.62;-66.45;-66.24;-65.83;-22.79
1534.970;-5.64;-66.43;-66.22;-65.81;-22.77
1534.980;-5.65;-66.42;-66.22;-65.81;-22.77
1534.990;-5.66;-66.41;-66.21;-65.80;-22.76
1535.000;-5.64;-66.42;-66.22;-65.81;-22.77
1535.010;-5.64;-66.43;-66.22;-65.82;-22.77
1535.020;-5.60;-66.46;-66.26;-65.85;-22.77
1535.030;-5.61;-66.46;-66.25;-65.84;-22.77
1535.040;-5.62;-66.45;-66.24;-65.83;-22.77
1535.050;-5.62;-66.45;-66.24;-65.83;-22.76
1535.060;-5.65;-66.41;-66.21;-65.80;-22.76
1535.070;-5.60;-66.46;-66.26;-65.85;-22.77
1535.080;-5.63;-66.44;-66.23;-65.82;-22.75
1535.090;-5.66;-66.41;-66.21;-65.80;-22.75
1535.100;-5.64;-66.42;-66.22;-65.81;-22.74
1535.110;-5.64;-66.43;-66.22;-65.82;-22.74
1535.120;-5.62;-66.45;-66.24;-65.83;-22.76
1535.130;-5.62;-66.45;-66.24;-65.83;-22.76
1535.140;-5.62;-66.45;-66.24;-65.83;-22.75
1535.150;-5.62;-66.45;-66.24;-65.83;-22.76
1535.160;-5.64;-66.43;-66.23;-65.82;-22.72
1535.170;-5.62;-66.45;-66.24;-65.83;-22.75
1535.180;-5.65;-66.42;-66.21;-65.80;-22.72
1535.190;-5.64;-66.43;-66.23;-65.82;-22.72
1535.200;-5.64;-66.43;-66.23;-65.82;-22.74
1535.210;-5.64;-66.43;-66.23;-65.82;-22.71
1535.220;-5.62;-66.45;-66.24;-65.84;-22.74
1535.230;-5.62;-66.45;-66.24;-65.83;-22.72
1535.240;-5.64;-66.43;-66.23;-65.82;-22.72
1535.250;-5.63;-66.44;-66.24;-65.83;-22.71
1535.260;-5.65;-66.42;-66.22;-65.81;-22.73
1535.270;-5.64;-66.43;-66.23;-65.82;-22.70
1535.280;-5.66;-66.41;-66.21;-65.80;-22.68
1535.290;-5.66;-66.41;-66.21;-65.80;-22.67
1535.300;-5.64;-66.43;-66.23;-65.82;-22.69
1535.310;-5.65;-66.42;-66.22;-65.81;-22.66
1535.320;-5.64;-66.43;-66.22;-65.82;-22.66
1535.330;-5.64;-66.43;-66.23;-65.82;-22.68
1535.340;-5.63;-66.44;-66.23;-65.83;-22.64
1535.350;-5.65;-66.42;-66.22;-65.81;-22.65
1535.360;-5.65;-66.42;-66.21;-65.81;-22.68
1535.370;-5.64;-66.43;-66.22;-65.82;-22.66
1535.380;-5.65;-66.42;-66.21;-65.80;-22.62
1535.390;-5.64;-66.43;-66.23;-65.82;-22.63
1535.400;-5.65;-66.42;-66.22;-65.81;-22.65
1535.410;-5.64;-66.43;-66.22;-65.81;-22.63
1535.420;-5.62;-66.45;-66.24;-65.84;-22.62
1535.430;-5.64;-66.43;-66.23;-65.82;-22.64
1535.440;-5.66;-66.42;-66.21;-65.80;-22.60
1535.450;-5.66;-66.42;-66.21;-65.80;-22.59
1535.460;-5.66;-66.42;-66.21;-65.80;-22.61
1535.470;-5.66;-66.42;-66.21;-65.80;-22.59
1535.480;-5.64;-66.43;-66.23;-65.82;-22.62
1535.490;-5.64;-66.43;-66.22;-65.82;-22.60
1535.500;-5.65;-66.42;-66.22;-65.81;-22.60
1535.510;-5.64;-66.43;-66.23;-65.82;-22.60
1535.520;-5.65;-66.42;-66.21;-65.81;-22.61
1535.530;-5.62;-66.45;-66.24;-65.84;-22.60
1535.540;-5.64;-66.43;-66.23;-65.82;-22.57
1535.550;-5.64;-66.44;-66.23;-65.82;-22.58
1535.560;-5.64;-66.44;-66.23;-65.82;-22.57
1535.570;-5.65;-66.42;-66.21;-65.81;-22.57
1535.580;-5.66;-66.42;-66.21;-65.80;-22.59
1535.590;-5.65;-66.42;-66.21;-65.81;-22.55
1535.600;-5.65;-66.42;-66.22;-65.81;-22.56
1535.610;-5.66;-66.41;-66.20;-65.80;-22.56
1535.620;-5.64;-66.43;-66.22;-65.82;-22.54
1535.630;-5.65;-66.42;-66.21;-65.81;-22.53
1535.640;-5.66;-66.42;-66.21;-65.80;-22.53
1535.650;-5.66;-66.42;-66.21;-65.80;-22.53
1535.660;-5.66;-66.42;-66.21;-65.80;-22.53
1535.670;-5.66;-66.42;-66.21;-65.80;-22.53
1535.680;-5.66;-66.42;-66.21;-65.80;-22.53
1535.690;-5.67;-66.40;-66.19;-65.79;-22.55
1535.700;-5.66;-66.42;-66.21;-65.81;-22.54
1535.710;-5.65;-66.43;-66.22;-65.81;-22.53
1535.720;-5.65;-66.43;-66.22;-65.81;-22.53
1535.730;-5.66;-66.42;-66.21;-65.81;-22.53
1535.740;-5.66;-66.42;-66.21;-65.81;-22.53
1535.750;-5.66;-66.42;-66.21;-65.80;-22.51
1535.760;-5.67;-66.41;-66.20;-65.80;-22.52
1535.770;-5.66;-66.42;-66.21;-65.81;-22.52
1535.780;-5.67;-66.41;-66.20;-65.79;-22.50
1535.790;-5.66;-66.42;-66.21;-65.81;-22.51
1535.800;-5.66;-66.42;-66.21;-65.81;-22.50
1535.810;-5.66;-66.42;-66.21;-65.81;-22.53
1535.820;-5.66;-66.42;-66.21;-65.81;-22.51
1535.830;-5.66;-66.42;-66.21;-65.81;-22.51
1535.840;-5.66;-66.42;-66.21;-65.81;-22.53
1535.850;-5.66;-66.42;-66.21;-65.81;-22.52
1535.860;-5.66;-66.41;-66.21;-65.80;-22.48
1535.870;-5.67;-66.40;-66.19;-65.79;-22.51
1535.880;-5.66;-66.41;-66.21;-65.80;-22.50
1535.890;-5.67;-66.40;-66.20;-65.79;-22.51
1535.900;-5.67;-66.40;-66.20;-65.79;-22.48
1535.910;-5.66;-66.42;-66.21;-65.81;-22.50
1535.920;-5.66;-66.41;-66.21;-65.80;-22.48
1535.930;-5.66;-66.41;-66.21;-65.80;-22.47
1535.940;-5.66;-66.42;-66.21;-65.81;-22.49
1535.950;-5.67;-66.40;-66.20;-65.79;-22.46
1535.960;-5.69;-66.39;-66.18;-65.78;-22.48
1535.970;-5.67;-66.40;-66.20;-65.79;-22.46
1535.980;-5.67;-66.40;-66.20;-65.79;-22.47
1535.990;-5.67;-66.40;-66.20;-65.79;-22.46
1536.000;-5.67;-66.40;-66.20;-65.79;-22.47
1536.010;-5.70;-66.38;-66.17;-65.77;-22.48
1536.020;-5.66;-66.42;-66.22;-65.81;-22.48
1536.030;-5.67;-66.41;-66.21;-65.80;-22.47
1536.040;-5.67;-66.40;-66.20;-65.79;-22.46
1536.050;-5.67;-66.40;-66.20;-65.79;-22.44
1536.060;-5.68;-66.40;-66.20;-65.79;-22.43
1536.070;-5.69;-66.39;-66.19;-65.78;-22.42
1536.080;-5.68;-66.39;-66.19;-65.79;-22.44
1536.090;-5.68;-66.40;-66.19;-65.79;-22.45
1536.100;-5.72;-66.35;-66.15;-65.75;-22.44
1536.110;-5.67;-66.40;-66.20;-65.80;-22.44
1536.120;-5.66;-66.42;-66.22;-65.81;-22.46
1536.130;-5.66;-66.41;-66.21;-65.81;-22.44
1536.140;-5.67;-66.40;-66.20;-65.80;-22.44
1536.150;-5.69;-66.39;-66.18;-65.78;-22.45
1536.160;-5.69;-66.38;-66.18;-65.78;-22.42
1536.170;-5.69;-66.38;-66.18;-65.78;-22.42
1536.180;-5.70;-66.38;-66.17;-65.77;-22.42
1536.190;-5.69;-66.39;-66.19;-65.78;-22.43
1536.200;-5.69;-66.39;-66.19;-65.78;-22.39
1536.210;-5.69;-66.38;-66.18;-65.78;-22.42
1536.220;-5.68;-66.40;-66.20;-65.80;-22.41
1536.230;-5.69;-66.39;-66.19;-65.79;-22.40
1536.240;-5.68;-66.39;-66.19;-65.79;-22.41
1536.250;-5.71;-66.37;-66.17;-65.77;-22.37
1536.260;-5.71;-66.37;-66.16;-65.76;-22.38
1536.270;-5.73;-66.35;-66.15;-65.75;-22.38
1536.280;-5.71;-66.37;-66.17;-65.77;-22.40
1536.290;-5.69;-66.39;-66.18;-65.78;-22.39
1536.300;-5.71;-66.37;-66.17;-65.77;-22.38
1536.310;-5.68;-66.40;-66.20;-65.80;-22.40
1536.320;-5.69;-66.38;-66.18;-65.78;-22.36
1536.330;-5.70;-66.38;-66.18;-65.77;-22.37
1536.340;-5.68;-66.40;-66.19;-65.79;-22.40
1536.350;-5.69;-66.39;-66.18;-65.78;-22.37
1536.360;-5.69;-66.39;-66.18;-65.78;-22.39
1536.370;-5.68;-66.40;-66.20;-65.80;-22.38
1536.380;-5.71;-66.37;-66.17;-65.76;-22.36
1536.390;-5.70;-66.38;-66.17;-65.77;-22.34
1536.400;-5.69;-66.39;-66.19;-65.78;-22.34
1536.410;-5.69;-66.39;-66.19;-65.78;-22.34
1536.420;-5.67;-66.40;-66.20;-65.80;-22.36
1536.430;-5.69;-66.39;-66.19;-65.79;-22.34
1536.440;-5.68;-66.40;-66.20;-65.80;-22.35
1536.450;-5.68;-66.40;-66.20;-65.80;-22.35
1536.460;-5.69;-66.39;-66.19;-65.79;-22.35
1536.470;-5.69;-66.39;-66.19;-65.79;-22.34
1536.480;-5.71;-66.37;-66.17;-65.77;-22.32
1536.490;-5.71;-66.37;-66.17;-65.77;-22.32
1536.500;-5.72;-66.36;-66.16;-65.76;-22.31
1536.510;-5.72;-66.36;-66.16;-65.76;-22.32
1536.520;-5.69;-66.38;-66.18;-65.78;-22.29
1536.530;-5.72;-66.36;-66.16;-65.75;-22.29
1536.540;-5.68;-66.40;-66.20;-65.80;-22.32
1536.550;-5.70;-66.38;-66.18;-65.78;-22.33
1536.560;-5.72;-66.36;-66.16;-65.75;-22.30
1536.570;-5.71;-66.37;-66.17;-65.76;-22.30
1536.580;-5.69;-66.38;-66.18;-65.78;-22.32
1536.590;-5.73;-66.35;-66.15;-65.75;-22.31
1536.600;-5.72;-66.36;-66.16;-65.75;-22.31
1536.610;-5.72;-66.36;-66.16;-65.75;-22.30
1536.620;-5.71;-66.37;-66.16;-65.76;-22.29
1536.630;-5.71;-66.37;-66.17;-65.76;-22.31
1536.640;-5.73;-66.35;-66.15;-65.75;-22.29
1536.650;-5.72;-66.36;-66.16;-65.75;-22.28
1536.660;-5.72;-66.36;-66.16;-65.75;-22.28
1536.670;-5.73;-66.35;-66.15;-65.75;-22.27
1536.680;-5.73;-66.35;-66.15;-65.75;-22.29
1536.690;-5.73;-66.35;-66.15;-65.75;-22.26
1536.700;-5.73;-66.35;-66.15;-65.75;-22.29
1536.710;-5.72;-66.36;-66.16;-65.75;-22.27
1536.720;-5.72;-66.36;-66.15;-65.75;-22.24
1536.730;-5.73;-66.35;-66.15;-65.74;-22.25
1536.740;-5.73;-66.35;-66.15;-65.74;-22.27
1536.750;-5.73;-66.35;-66.15;-65.74;-22.26
1536.760;-5.74;-66.34;-66.14;-65.74;-22.28
1536.770;-5.74;-66.34;-66.14;-65.74;-22.26
1536.780;-5.73;-66.35;-66.15;-65.74;-22.25
1536.790;-5.75;-66.33;-66.13;-65.73;-22.25
1536.800;-5.74;-66.34;-66.14;-65.73;-22.24
1536.810;-5.73;-66.35;-66.15;-65.74;-22.24
1536.820;-5.73;-66.35;-66.15;-65.74;-22.25
1536.830;-5.73;-66.35;-66.15;-65.74;-22.25
1536.840;-5.75;-66.33;-66.13;-65.72;-22.22
1536.850;-5.73;-66.35;-66.15;-65.74;-22.24
1536.860;-5.73;-66.35;-66.15;-65.74;-22.25
1536.870;-5.74;-66.34;-66.14;-65.73;-22.23
1536.880;-5.75;-66.33;-66.13;-65.72;-22.22
1536.890;-5.73;-66.35;-66.15;-65.74;-22.24
1536.900;-5.75;-66.34;-66.13;-65.73;-22.22
1536.910;-5.74;-66.35;-66.14;-65.74;-22.23
1536.920;-5.74;-66.34;-66.14;-65.73;-22.22
1536.930;-5.74;-66.34;-66.14;-65.73;-22.23
1536.940;-5.75;-66.33;-66.13;-65.72;-22.22
1536.950;-5.73;-66.35;-66.15;-65.74;-22.22
1536.960;-5.74;-66.34;-66.14;-65.73;-22.23
1536.970;-5.76;-66.32;-66.12;-65.71;-22.21
1536.980;-5.76;-66.32;-66.12;-65.71;-22.18
1536.990;-5.78;-66.30;-66.10;-65.69;-22.18
1537.000;-5.77;-66.32;-66.11;-65.70;-22.20
1537.010;-5.75;-66.33;-66.13;-65.72;-22.20
1537.020;-5.75;-66.33;-66.13;-65.72;-22.21
1537.030;-5.73;-66.35;-66.15;-65.74;-22.21
1537.040;-5.74;-66.34;-66.13;-65.73;-22.20
1537.050;-5.77;-66.32;-66.11;-65.70;-22.20
1537.060;-5.76;-66.32;-66.12;-65.71;-22.20
1537.070;-5.76;-66.33;-66.12;-65.72;-22.20
1537.080;-5.77;-66.32;-66.11;-65.70;-22.19
1537.090;-5.75;-66.33;-66.13;-65.72;-22.21
1537.100;-5.75;-66.33;-66.13;-65.72;-22.21
1537.110;-5.78;-66.30;-66.10;-65.69;-22.15
1537.120;-5.75;-66.33;-66.13;-65.72;-22.19
1537.130;-5.75;-66.33;-66.13;-65.72;-22.19
1537.140;-5.76;-66.32;-66.12;-65.71;-22.17
1537.150;-5.75;-66.33;-66.13;-65.72;-22.17
1537.160;-5.77;-66.32;-66.11;-65.70;-22.17
1537.170;-5.75;-66.33;-66.13;-65.72;-22.15
1537.180;-5.76;-66.33;-66.12;-65.71;-22.16
1537.190;-5.78;-66.30;-66.10;-65.69;-22.14
1537.200;-5.77;-66.31;-66.11;-65.70;-22.15
1537.210;-5.75;-66.33;-66.13;-65.72;-22.15
1537.220;-5.75;-66.34;-66.13;-65.72;-22.15
1537.230;-5.74;-66.34;-66.14;-65.73;-22.16
1537.240;-5.75;-66.33;-66.13;-65.72;-22.16
1537.250;-5.78;-66.30;-66.10;-65.69;-22.14
1537.260;-5.75;-66.33;-66.13;-65.72;-22.15
1537.270;-5.77;-66.32;-66.11;-65.70;-22.13
1537.280;-5.77;-66.31;-66.11;-65.69;-22.13
1537.290;-5.77;-66.32;-66.11;-65.70;-22.13
1537.300;-5.76;-66.32;-66.12;-65.71;-22.15
1537.310;-5.77;-66.32;-66.11;-65.70;-22.13
1537.320;-5.76;-66.32;-66.12;-65.71;-22.15
1537.330;-5.74;-66.34;-66.14;-65.73;-22.14
1537.340;-5.76;-66.33;-66.12;-65.71;-22.15
1537.350;-5.76;-66.32;-66.12;-65.71;-22.14
1537.360;-5.75;-66.33;-66.13;-65.72;-22.15
1537.370;-5.79;-66.30;-66.09;-65.68;-22.11
1537.380;-5.76;-66.32;-66.12;-65.71;-22.14
1537.390;-5.76;-66.33;-66.12;-65.71;-22.15
1537.400;-5.76;-66.33;-66.12;-65.71;-22.15
1537.410;-5.76;-66.32;-66.12;-65.71;-22.14
1537.420;-5.79;-66.30;-66.09;-65.68;-22.11
1537.430;-5.76;-66.32;-66.12;-65.71;-22.14
1537.440;-5.74;-66.34;-66.14;-65.73;-22.16
1537.450;-5.75;-66.34;-66.13;-65.72;-22.15
1537.460;-5.75;-66.33;-66.13;-65.72;-22.15
1537.470;-5.77;-66.32;-66.11;-65.70;-22.13
1537.480;-5.80;-66.28;-66.08;-65.67;-22.10
1537.490;-5.79;-66.30;-66.09;-65.69;-22.11
1537.500;-5.80;-66.29;-66.08;-65.68;-22.11
1537.510;-5.79;-66.30;-66.09;-65.68;-22.14
1537.520;-5.79;-66.30;-66.09;-65.69;-22.12
1537.530;-5.77;-66.32;-66.11;-65.70;-22.11
1537.540;-5.79;-66.30;-66.09;-65.68;-22.11
1537.550;-5.80;-66.29;-66.08;-65.68;-22.10
1537.560;-5.80;-66.29;-66.08;-65.67;-22.11
1537.570;-5.80;-66.28;-66.07;-65.67;-22.10
1537.580;-5.79;-66.30;-66.09;-65.69;-22.11
1537.590;-5.78;-66.31;-66.10;-65.70;-22.10
1537.600;-5.80;-66.28;-66.07;-65.67;-22.09
1537.610;-5.78;-66.31;-66.10;-65.69;-22.10
1537.620;-5.78;-66.31;-66.10;-65.69;-22.07
1537.630;-5.79;-66.30;-66.09;-65.69;-22.06
1537.640;-5.77;-66.32;-66.11;-65.70;-22.10
1537.650;-5.79;-66.30;-66.09;-65.68;-22.10
1537.660;-5.80;-66.28;-66.07;-65.67;-22.08
1537.670;-5.80;-66.28;-66.07;-65.67;-22.08
1537.680;-5.82;-66.27;-66.06;-65.65;-22.08
1537.690;-5.80;-66.28;-66.07;-65.67;-22.09
1537.700;-5.80;-66.28;-66.07;-65.67;-22.06
1537.710;-5.80;-66.28;-66.07;-65.67;-22.06
1537.720;-5.80;-66.28;-66.07;-65.67;-22.07
