WL; Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL[dB]; Det3_IL
1559.440;-5.89;-66.20;-65.99;-65.60;-37.01
1559.450;-5.89;-66.21;-66.00;-65.61;-36.94
1559.460;-5.89;-66.21;-66.00;-65.61;-37.01
1559.470;-5.88;-66.21;-66.00;-65.62;-37.08
1559.480;-5.88;-66.21;-66.00;-65.62;-37.01
1559.490;-5.88;-66.21;-66.00;-65.62;-37.04
1559.500;-5.88;-66.21;-66.00;-65.61;-37.05
1559.510;-5.88;-66.21;-66.00;-65.61;-37.04
1559.520;-5.89;-66.20;-65.99;-65.61;-37.02
1559.530;-5.90;-66.19;-65.98;-65.60;-37.01
1559.540;-5.88;-66.21;-66.00;-65.61;-37.02
1559.550;-5.88;-66.21;-66.00;-65.61;-36.89
1559.560;-5.88;-66.21;-66.00;-65.61;-36.91
1559.570;-5.88;-66.21;-66.00;-65.61;-36.99
1559.580;-5.88;-66.21;-66.00;-65.61;-37.01
1559.590;-5.88;-66.21;-66.00;-65.61;-36.99
1559.600;-5.88;-66.21;-66.00;-65.61;-37.00
1559.610;-5.88;-66.21;-66.00;-65.61;-36.90
1559.620;-5.88;-66.21;-66.00;-65.61;-36.82
1559.630;-5.88;-66.21;-66.00;-65.61;-36.91
1559.640;-5.89;-66.21;-65.99;-65.61;-36.86
1559.650;-5.89;-66.20;-65.99;-65.60;-36.89
1559.660;-5.88;-66.21;-66.00;-65.61;-36.92
1559.670;-5.88;-66.21;-66.00;-65.61;-36.94
1559.680;-5.88;-66.21;-66.00;-65.61;-36.99
1559.690;-5.88;-66.21;-66.00;-65.61;-36.90
1559.700;-5.90;-66.20;-65.98;-65.60;-36.99
1559.710;-5.90;-66.20;-65.98;-65.60;-36.96
1559.720;-5.89;-66.21;-65.99;-65.61;-37.06
1559.730;-5.89;-66.20;-65.99;-65.60;-37.06
1559.740;-5.90;-66.20;-65.98;-65.60;-36.98
1559.750;-5.88;-66.22;-66.00;-65.61;-37.14
1559.760;-5.88;-66.22;-66.00;-65.61;-37.06
1559.770;-5.88;-66.22;-66.00;-65.62;-37.09
1559.780;-5.87;-66.23;-66.01;-65.63;-37.10
1559.790;-5.89;-66.21;-65.99;-65.61;-37.05
1559.800;-5.90;-66.20;-65.98;-65.60;-37.15
1559.810;-5.88;-66.22;-66.00;-65.62;-37.10
1559.820;-5.90;-66.20;-65.98;-65.60;-37.09
1559.830;-5.90;-66.20;-65.98;-65.60;-37.15
1559.840;-5.90;-66.20;-65.98;-65.60;-37.24
1559.850;-5.90;-66.20;-65.98;-65.60;-37.23
1559.860;-5.91;-66.18;-65.97;-65.58;-37.26
1559.870;-5.90;-66.20;-65.98;-65.60;-37.21
1559.880;-5.90;-66.20;-65.98;-65.59;-37.16
1559.890;-5.92;-66.18;-65.96;-65.57;-37.20
1559.900;-5.89;-66.21;-65.99;-65.61;-37.27
1559.910;-5.91;-66.19;-65.97;-65.59;-37.29
1559.920;-5.89;-66.21;-65.99;-65.61;-37.34
1559.930;-5.90;-66.20;-65.98;-65.60;-37.24
1559.940;-5.90;-66.20;-65.98;-65.60;-37.31
1559.950;-5.91;-66.19;-65.97;-65.58;-37.25
1559.960;-5.89;-66.21;-65.99;-65.60;-37.28
1559.970;-5.90;-66.20;-65.98;-65.60;-37.23
1559.980;-5.89;-66.21;-65.99;-65.60;-37.26
1559.990;-5.88;-66.22;-66.00;-65.62;-37.30
1560.000;-5.88;-66.22;-66.00;-65.62;-37.18
1560.010;-5.90;-66.20;-65.98;-65.60;-37.26
1560.020;-5.90;-66.20;-65.98;-65.59;-37.23
1560.030;-5.91;-66.19;-65.97;-65.59;-37.21
1560.040;-5.90;-66.20;-65.98;-65.60;-37.22
1560.050;-5.90;-66.20;-65.98;-65.60;-37.24
1560.060;-5.91;-66.19;-65.97;-65.58;-37.19
1560.070;-5.90;-66.20;-65.98;-65.60;-37.26
1560.080;-5.90;-66.20;-65.98;-65.60;-37.24
1560.090;-5.90;-66.20;-65.98;-65.59;-37.22
1560.100;-5.92;-66.19;-65.96;-65.58;-37.18
1560.110;-5.90;-66.20;-65.97;-65.59;-37.20
1560.120;-5.93;-66.17;-65.95;-65.57;-37.22
1560.130;-5.92;-66.19;-65.96;-65.58;-37.20
1560.140;-5.93;-66.17;-65.95;-65.57;-37.24
1560.150;-5.92;-66.18;-65.96;-65.58;-37.21
1560.160;-5.93;-66.18;-65.95;-65.57;-37.23
1560.170;-5.92;-66.19;-65.96;-65.58;-37.27
1560.180;-5.90;-66.20;-65.98;-65.60;-37.22
1560.190;-5.90;-66.21;-65.98;-65.60;-37.27
1560.200;-5.94;-66.17;-65.94;-65.56;-37.26
1560.210;-5.94;-66.17;-65.94;-65.56;-37.28
1560.220;-5.94;-66.16;-65.94;-65.56;-37.29
1560.230;-5.92;-66.19;-65.96;-65.58;-37.30
1560.240;-5.92;-66.19;-65.96;-65.58;-37.33
1560.250;-5.92;-66.19;-65.96;-65.58;-37.33
1560.260;-5.90;-66.21;-65.98;-65.60;-37.32
1560.270;-5.88;-66.22;-66.00;-65.62;-37.40
1560.280;-5.90;-66.21;-65.98;-65.60;-37.36
1560.290;-5.91;-66.20;-65.97;-65.59;-37.33
1560.300;-5.92;-66.19;-65.96;-65.58;-37.38
1560.310;-5.90;-66.20;-65.98;-65.60;-37.30
1560.320;-5.91;-66.19;-65.96;-65.59;-37.29
1560.330;-5.91;-66.19;-65.96;-65.59;-37.26
1560.340;-5.88;-66.22;-66.00;-65.62;-37.33
1560.350;-5.90;-66.20;-65.97;-65.60;-37.34
1560.360;-5.91;-66.20;-65.97;-65.59;-37.28
1560.370;-5.89;-66.22;-65.99;-65.62;-37.27
1560.380;-5.89;-66.21;-65.98;-65.61;-37.22
1560.390;-5.92;-66.19;-65.96;-65.59;-37.20
1560.400;-5.90;-66.21;-65.98;-65.61;-37.20
1560.410;-5.88;-66.22;-65.99;-65.62;-37.18
1560.420;-5.91;-66.20;-65.97;-65.60;-37.14
1560.430;-5.91;-66.20;-65.97;-65.60;-37.13
1560.440;-5.91;-66.20;-65.97;-65.59;-37.09
1560.450;-5.93;-66.18;-65.95;-65.57;-37.08
1560.460;-5.88;-66.23;-66.00;-65.62;-37.16
1560.470;-5.90;-66.21;-65.98;-65.60;-37.08
1560.480;-5.90;-66.21;-65.98;-65.60;-37.08
1560.490;-5.89;-66.22;-65.99;-65.61;-37.10
1560.500;-5.89;-66.22;-65.99;-65.61;-37.10
1560.510;-5.91;-66.20;-65.97;-65.59;-37.13
1560.520;-5.88;-66.23;-66.00;-65.62;-37.12
1560.530;-5.92;-66.19;-65.96;-65.59;-37.17
1560.540;-5.92;-66.19;-65.96;-65.59;-37.13
1560.550;-5.90;-66.21;-65.98;-65.60;-37.16
1560.560;-5.89;-66.22;-65.99;-65.61;-37.20
1560.570;-5.90;-66.21;-65.98;-65.60;-37.15
1560.580;-5.88;-66.23;-66.00;-65.62;-37.20
1560.590;-5.88;-66.23;-66.00;-65.62;-37.21
1560.600;-5.90;-66.21;-65.98;-65.60;-37.18
1560.610;-5.90;-66.21;-65.98;-65.60;-37.19
1560.620;-5.90;-66.21;-65.98;-65.60;-37.20
1560.630;-5.91;-66.20;-65.97;-65.59;-37.23
1560.640;-5.92;-66.19;-65.96;-65.59;-37.15
1560.650;-5.88;-66.23;-66.00;-65.62;-37.18
1560.660;-5.90;-66.21;-65.98;-65.61;-37.22
1560.670;-5.88;-66.23;-66.00;-65.62;-37.18
1560.680;-5.88;-66.23;-66.00;-65.62;-37.15
1560.690;-5.89;-66.21;-65.99;-65.61;-37.15
1560.700;-5.91;-66.19;-65.97;-65.59;-37.18
1560.710;-5.92;-66.19;-65.96;-65.59;-37.15
1560.720;-5.91;-66.19;-65.97;-65.59;-37.12
1560.730;-5.89;-66.22;-65.99;-65.61;-37.07
1560.740;-5.92;-66.18;-65.96;-65.58;-37.13
1560.750;-5.93;-66.18;-65.95;-65.58;-37.11
1560.760;-5.90;-66.20;-65.98;-65.60;-37.06
1560.770;-5.90;-66.21;-65.98;-65.60;-37.04
1560.780;-5.93;-66.17;-65.94;-65.57;-36.93
1560.790;-5.88;-66.22;-65.99;-65.62;-37.05
1560.800;-5.92;-66.18;-65.96;-65.58;-37.04
1560.810;-5.93;-66.18;-65.95;-65.57;-37.00
1560.820;-5.91;-66.20;-65.97;-65.60;-37.03
1560.830;-5.93;-66.18;-65.95;-65.58;-37.03
1560.840;-5.95;-66.15;-65.93;-65.55;-36.99
1560.850;-5.92;-66.19;-65.96;-65.58;-36.98
1560.860;-5.92;-66.18;-65.96;-65.58;-36.90
1560.870;-5.93;-66.17;-65.95;-65.57;-36.97
1560.880;-5.91;-66.19;-65.97;-65.59;-36.99
1560.890;-5.92;-66.18;-65.96;-65.58;-37.02
1560.900;-5.92;-66.18;-65.96;-65.58;-36.95
1560.910;-5.92;-66.18;-65.96;-65.58;-37.03
1560.920;-5.92;-66.18;-65.96;-65.58;-37.03
1560.930;-5.95;-66.15;-65.93;-65.55;-37.02
1560.940;-5.95;-66.15;-65.93;-65.56;-37.02
1560.950;-5.95;-66.15;-65.93;-65.55;-36.95
1560.960;-5.94;-66.16;-65.94;-65.56;-36.99
1560.970;-5.95;-66.15;-65.93;-65.55;-37.04
1560.980;-5.94;-66.16;-65.94;-65.57;-37.01
1560.990;-5.95;-66.15;-65.93;-65.55;-37.01
1561.000;-5.94;-66.16;-65.94;-65.57;-36.96
1561.010;-5.95;-66.15;-65.93;-65.56;-36.91
1561.020;-5.95;-66.14;-65.93;-65.55;-37.00
1561.030;-5.95;-66.14;-65.93;-65.55;-36.95
1561.040;-5.94;-66.16;-65.94;-65.57;-36.93
1561.050;-5.95;-66.15;-65.93;-65.55;-36.99
1561.060;-5.94;-66.16;-65.94;-65.56;-37.02
1561.070;-5.95;-66.15;-65.93;-65.56;-36.90
1561.080;-5.94;-66.16;-65.94;-65.57;-36.90
1561.090;-5.94;-66.16;-65.94;-65.57;-36.92
1561.100;-5.94;-66.16;-65.94;-65.57;-36.87
1561.110;-5.95;-66.14;-65.93;-65.55;-36.86
1561.120;-5.94;-66.16;-65.94;-65.57;-36.86
1561.130;-5.94;-66.16;-65.94;-65.57;-36.81
1561.140;-5.93;-66.17;-65.95;-65.58;-36.80
1561.150;-5.92;-66.18;-65.96;-65.58;-36.77
1561.160;-5.93;-66.16;-65.95;-65.57;-36.76
1561.170;-5.92;-66.18;-65.96;-65.58;-36.79
1561.180;-5.90;-66.20;-65.98;-65.60;-36.71
1561.190;-5.91;-66.19;-65.97;-65.59;-36.66
1561.200;-5.94;-66.16;-65.94;-65.57;-36.70
1561.210;-5.92;-66.17;-65.95;-65.58;-36.74
1561.220;-5.92;-66.18;-65.96;-65.58;-36.67
1561.230;-5.92;-66.18;-65.96;-65.58;-36.66
1561.240;-5.90;-66.19;-65.98;-65.60;-36.62
1561.250;-5.94;-66.16;-65.94;-65.57;-36.57
1561.260;-5.92;-66.17;-65.96;-65.58;-36.61
1561.270;-5.91;-66.19;-65.97;-65.59;-36.58
1561.280;-5.93;-66.16;-65.95;-65.57;-36.60
1561.290;-5.94;-66.16;-65.94;-65.57;-36.59
1561.300;-5.94;-66.16;-65.94;-65.57;-36.57
1561.310;-5.93;-66.16;-65.95;-65.57;-36.59
1561.320;-5.92;-66.17;-65.96;-65.58;-36.57
1561.330;-5.94;-66.16;-65.94;-65.57;-36.50
1561.340;-5.95;-66.15;-65.93;-65.55;-36.50
1561.350;-5.94;-66.15;-65.94;-65.56;-36.45
1561.360;-5.95;-66.14;-65.93;-65.55;-36.42
1561.370;-5.92;-66.18;-65.96;-65.58;-36.30
1561.380;-5.93;-66.17;-65.95;-65.57;-36.35
1561.390;-5.90;-66.19;-65.97;-65.60;-36.44
1561.400;-5.92;-66.18;-65.96;-65.58;-36.42
1561.410;-5.92;-66.18;-65.96;-65.58;-36.45
1561.420;-5.90;-66.19;-65.98;-65.60;-36.34
1561.430;-5.92;-66.18;-65.96;-65.59;-36.52
1561.440;-5.92;-66.18;-65.96;-65.58;-36.41
1561.450;-5.91;-66.18;-65.97;-65.59;-36.38
1561.460;-5.90;-66.20;-65.98;-65.60;-36.42
1561.470;-5.90;-66.20;-65.98;-65.60;-36.41
1561.480;-5.92;-66.17;-65.95;-65.58;-36.43
1561.490;-5.94;-66.16;-65.94;-65.57;-36.37
1561.500;-5.92;-66.18;-65.96;-65.58;-36.55
1561.510;-5.92;-66.17;-65.96;-65.58;-36.53
1561.520;-5.95;-66.15;-65.93;-65.55;-36.55
1561.530;-5.93;-66.17;-65.95;-65.57;-36.58
1561.540;-5.93;-66.17;-65.95;-65.57;-36.59
1561.550;-5.94;-66.16;-65.94;-65.57;-36.63
1561.560;-5.92;-66.18;-65.96;-65.58;-36.64
1561.570;-5.93;-66.16;-65.95;-65.57;-36.65
1561.580;-5.92;-66.18;-65.96;-65.58;-36.62
1561.590;-5.92;-66.18;-65.96;-65.58;-36.67
1561.600;-5.93;-66.17;-65.95;-65.57;-36.67
1561.610;-5.95;-66.15;-65.93;-65.55;-36.71
1561.620;-5.95;-66.14;-65.93;-65.55;-36.75
1561.630;-5.95;-66.14;-65.93;-65.55;-36.92
1561.640;-5.95;-66.14;-65.93;-65.55;-36.80
1561.650;-5.95;-66.14;-65.93;-65.55;-36.82
1561.660;-5.95;-66.14;-65.93;-65.55;-36.83
1561.670;-5.95;-66.14;-65.93;-65.55;-36.93
1561.680;-5.94;-66.16;-65.94;-65.56;-36.97
1561.690;-5.95;-66.14;-65.93;-65.55;-36.82
1561.700;-5.95;-66.14;-65.93;-65.55;-36.87
1561.710;-5.95;-66.14;-65.93;-65.55;-36.95
1561.720;-5.95;-66.14;-65.93;-65.55;-36.93
1561.730;-5.95;-66.14;-65.93;-65.55;-36.90
1561.740;-5.95;-66.14;-65.93;-65.55;-36.92
1561.750;-5.95;-66.14;-65.93;-65.55;-36.90
1561.760;-5.95;-66.14;-65.93;-65.55;-37.05
1561.770;-5.95;-66.15;-65.93;-65.55;-37.01
1561.780;-5.94;-66.16;-65.94;-65.56;-37.01
1561.790;-5.96;-66.13;-65.92;-65.54;-37.02
1561.800;-5.96;-66.14;-65.92;-65.54;-37.00
1561.810;-5.97;-66.13;-65.91;-65.53;-37.00
1561.820;-5.96;-66.14;-65.92;-65.55;-37.00
1561.830;-5.95;-66.14;-65.93;-65.55;-37.07
1561.840;-5.95;-66.14;-65.93;-65.55;-37.02
1561.850;-5.95;-66.14;-65.93;-65.55;-37.00
1561.860;-5.94;-66.15;-65.93;-65.56;-37.00
1561.870;-5.95;-66.15;-65.93;-65.55;-37.02
1561.880;-5.94;-66.16;-65.94;-65.56;-37.00
1561.890;-5.95;-66.14;-65.93;-65.55;-37.00
1561.900;-5.95;-66.14;-65.93;-65.55;-37.04
1561.910;-5.95;-66.14;-65.93;-65.55;-36.99
1561.920;-5.95;-66.15;-65.93;-65.56;-36.95
1561.930;-5.95;-66.15;-65.93;-65.55;-36.97
1561.940;-5.95;-66.14;-65.93;-65.55;-36.97
1561.950;-5.95;-66.14;-65.93;-65.55;-36.95
1561.960;-5.95;-66.15;-65.93;-65.55;-36.90
1561.970;-5.94;-66.16;-65.94;-65.56;-36.96
1561.980;-5.95;-66.14;-65.93;-65.55;-36.93
1561.990;-5.95;-66.15;-65.93;-65.55;-36.87
1562.000;-5.97;-66.13;-65.91;-65.54;-36.87
1562.010;-5.96;-66.14;-65.92;-65.54;-36.88
1562.020;-5.95;-66.15;-65.93;-65.55;-36.70
1562.030;-5.95;-66.15;-65.93;-65.55;-36.83
1562.040;-5.94;-66.15;-65.93;-65.56;-36.80
1562.050;-5.93;-66.17;-65.95;-65.57;-36.81
1562.060;-5.95;-66.15;-65.93;-65.55;-36.73
1562.070;-5.94;-66.16;-65.94;-65.56;-36.63
1562.080;-5.95;-66.15;-65.93;-65.55;-36.63
1562.090;-5.94;-66.16;-65.94;-65.57;-36.65
1562.100;-5.92;-66.18;-65.96;-65.58;-36.63
1562.110;-5.95;-66.15;-65.93;-65.55;-36.65
1562.120;-5.95;-66.15;-65.93;-65.55;-36.67
1562.130;-5.96;-66.14;-65.92;-65.54;-36.61
1562.140;-5.95;-66.15;-65.93;-65.55;-36.53
1562.150;-5.95;-66.15;-65.93;-65.55;-36.68
1562.160;-5.92;-66.18;-65.96;-65.58;-36.53
1562.170;-5.95;-66.15;-65.93;-65.55;-36.57
1562.180;-5.95;-66.15;-65.93;-65.55;-36.62
1562.190;-5.93;-66.16;-65.95;-65.57;-36.62
1562.200;-5.93;-66.17;-65.95;-65.57;-36.67
1562.210;-5.92;-66.18;-65.96;-65.58;-36.65
1562.220;-5.94;-66.16;-65.94;-65.57;-36.60
1562.230;-5.94;-66.16;-65.94;-65.57;-36.61
1562.240;-5.94;-66.16;-65.94;-65.56;-36.58
1562.250;-5.93;-66.17;-65.95;-65.57;-36.57
1562.260;-5.92;-66.18;-65.96;-65.58;-36.55
1562.270;-5.92;-66.18;-65.96;-65.58;-36.64
1562.280;-5.92;-66.18;-65.96;-65.58;-36.61
1562.290;-5.94;-66.16;-65.94;-65.56;-36.51
1562.300;-5.95;-66.14;-65.93;-65.55;-36.53
1562.310;-5.95;-66.15;-65.93;-65.55;-36.54
1562.320;-5.94;-66.15;-65.93;-65.56;-36.55
1562.330;-5.95;-66.14;-65.93;-65.55;-36.51
1562.340;-5.92;-66.17;-65.96;-65.58;-36.58
1562.350;-5.93;-66.16;-65.94;-65.57;-36.46
1562.360;-5.93;-66.16;-65.95;-65.57;-36.38
1562.370;-5.92;-66.18;-65.96;-65.58;-36.45
1562.380;-5.92;-66.17;-65.95;-65.58;-36.47
1562.390;-5.94;-66.16;-65.94;-65.57;-36.55
1562.400;-5.92;-66.18;-65.96;-65.58;-36.53
1562.410;-5.93;-66.16;-65.95;-65.57;-36.57
1562.420;-5.92;-66.18;-65.96;-65.58;-36.53
1562.430;-5.94;-66.15;-65.93;-65.56;-36.59
1562.440;-5.92;-66.18;-65.96;-65.59;-36.56
1562.450;-5.93;-66.17;-65.95;-65.57;-36.62
1562.460;-5.91;-66.19;-65.97;-65.59;-36.59
1562.470;-5.93;-66.17;-65.95;-65.57;-36.67
1562.480;-5.94;-66.16;-65.94;-65.57;-36.66
1562.490;-5.93;-66.16;-65.95;-65.57;-36.66
1562.500;-5.92;-66.18;-65.96;-65.58;-36.66
1562.510;-5.92;-66.17;-65.96;-65.58;-36.70
1562.520;-5.95;-66.15;-65.93;-65.56;-36.73
1562.530;-5.95;-66.14;-65.93;-65.55;-36.73
1562.540;-5.95;-66.14;-65.93;-65.55;-36.78
1562.550;-5.94;-66.16;-65.94;-65.57;-36.73
1562.560;-5.94;-66.16;-65.94;-65.57;-36.80
1562.570;-5.94;-66.16;-65.94;-65.57;-36.78
1562.580;-5.94;-66.16;-65.94;-65.57;-36.79
1562.590;-5.95;-66.15;-65.93;-65.55;-36.78
1562.600;-5.95;-66.14;-65.93;-65.55;-36.80
1562.610;-5.95;-66.14;-65.93;-65.55;-36.90
1562.620;-5.95;-66.14;-65.93;-65.55;-36.94
1562.630;-5.95;-66.14;-65.93;-65.55;-36.95
1562.640;-5.95;-66.14;-65.93;-65.55;-36.90
1562.650;-5.96;-66.13;-65.92;-65.54;-36.94
1562.660;-5.96;-66.13;-65.92;-65.54;-37.01
1562.670;-5.95;-66.14;-65.93;-65.55;-36.98
1562.680;-5.95;-66.14;-65.93;-65.55;-37.00
1562.690;-5.99;-66.11;-65.89;-65.51;-37.16
1562.700;-5.95;-66.14;-65.93;-65.55;-37.07
1562.710;-5.98;-66.12;-65.90;-65.52;-37.08
1562.720;-5.98;-66.12;-65.90;-65.52;-37.11
1562.730;-5.95;-66.14;-65.93;-65.55;-37.12
1562.740;-5.95;-66.14;-65.93;-65.55;-37.14
1562.750;-6.01;-66.08;-65.87;-65.49;-37.10
1562.760;-5.97;-66.12;-65.91;-65.53;-37.18
1562.770;-5.98;-66.12;-65.90;-65.52;-37.24
1562.780;-5.97;-66.12;-65.91;-65.53;-37.14
1562.790;-5.97;-66.13;-65.91;-65.54;-37.24
1562.800;-5.96;-66.14;-65.92;-65.54;-37.27
1562.810;-5.97;-66.12;-65.91;-65.53;-37.23
1562.820;-5.97;-66.12;-65.91;-65.53;-37.22
1562.830;-5.97;-66.12;-65.91;-65.53;-37.26
1562.840;-5.97;-66.13;-65.91;-65.54;-37.20
1562.850;-5.97;-66.12;-65.91;-65.53;-37.17
1562.860;-5.97;-66.13;-65.91;-65.53;-37.25
1562.870;-5.95;-66.14;-65.93;-65.55;-37.22
1562.880;-5.97;-66.12;-65.91;-65.53;-37.16
1562.890;-5.97;-66.12;-65.91;-65.53;-37.11
1562.900;-5.97;-66.13;-65.91;-65.53;-37.22
1562.910;-5.95;-66.14;-65.93;-65.55;-37.20
1562.920;-5.99;-66.11;-65.89;-65.52;-37.12
1562.930;-5.98;-66.11;-65.90;-65.52;-37.19
1562.940;-5.99;-66.10;-65.89;-65.51;-37.15
1562.950;-5.97;-66.12;-65.91;-65.53;-37.17
1562.960;-5.95;-66.14;-65.93;-65.55;-37.16
1562.970;-5.95;-66.14;-65.93;-65.55;-37.16
1562.980;-5.96;-66.13;-65.92;-65.54;-37.14
1562.990;-5.96;-66.13;-65.92;-65.54;-37.18
1563.000;-5.95;-66.14;-65.93;-65.55;-37.13
1563.010;-5.95;-66.14;-65.93;-65.55;-37.12
1563.020;-5.95;-66.14;-65.93;-65.55;-37.23
1563.030;-5.96;-66.14;-65.92;-65.54;-37.19
1563.040;-5.97;-66.13;-65.91;-65.54;-37.18
1563.050;-5.95;-66.14;-65.93;-65.55;-37.18
1563.060;-5.95;-66.14;-65.93;-65.55;-37.22
1563.070;-5.95;-66.14;-65.93;-65.55;-37.16
1563.080;-5.95;-66.14;-65.93;-65.55;-37.23
1563.090;-5.95;-66.14;-65.93;-65.55;-37.17
1563.100;-5.96;-66.14;-65.92;-65.54;-37.20
1563.110;-5.96;-66.13;-65.91;-65.54;-37.19
1563.120;-5.95;-66.14;-65.93;-65.55;-37.16
1563.130;-5.95;-66.14;-65.93;-65.55;-37.18
1563.140;-5.95;-66.14;-65.93;-65.55;-37.22
1563.150;-5.95;-66.14;-65.93;-65.55;-37.15
1563.160;-5.95;-66.14;-65.93;-65.55;-37.16
1563.170;-5.95;-66.14;-65.93;-65.55;-37.17
1563.180;-5.95;-66.14;-65.93;-65.55;-37.14
1563.190;-5.94;-66.16;-65.94;-65.56;-37.10
1563.200;-5.95;-66.15;-65.93;-65.55;-37.11
1563.210;-5.95;-66.14;-65.93;-65.55;-37.05
1563.220;-5.96;-66.14;-65.92;-65.55;-37.04
1563.230;-5.96;-66.13;-65.92;-65.54;-37.04
1563.240;-5.94;-66.16;-65.94;-65.56;-37.05
1563.250;-5.95;-66.14;-65.93;-65.55;-37.03
1563.260;-5.95;-66.14;-65.93;-65.55;-36.94
1563.270;-5.95;-66.15;-65.93;-65.55;-36.90
1563.280;-5.95;-66.15;-65.93;-65.55;-36.88
1563.290;-5.95;-66.15;-65.93;-65.55;-36.95
1563.300;-5.95;-66.15;-65.93;-65.55;-36.81
1563.310;-5.96;-66.14;-65.92;-65.54;-36.85
1563.320;-5.96;-66.14;-65.92;-65.54;-36.79
1563.330;-5.97;-66.13;-65.91;-65.53;-36.75
1563.340;-5.96;-66.14;-65.92;-65.55;-36.85
1563.350;-5.97;-66.13;-65.91;-65.53;-36.81
1563.360;-5.95;-66.15;-65.93;-65.55;-36.85
1563.370;-5.95;-66.15;-65.93;-65.55;-36.77
1563.380;-5.96;-66.14;-65.92;-65.54;-36.81
1563.390;-5.98;-66.12;-65.89;-65.52;-36.79
1563.400;-5.98;-66.12;-65.90;-65.53;-36.71
1563.410;-5.99;-66.11;-65.89;-65.51;-36.75
1563.420;-5.96;-66.14;-65.92;-65.54;-36.76
1563.430;-5.99;-66.11;-65.89;-65.51;-36.67
1563.440;-5.98;-66.12;-65.90;-65.52;-36.77
1563.450;-5.98;-66.12;-65.90;-65.52;-36.83
1563.460;-5.99;-66.11;-65.89;-65.51;-36.83
1563.470;-5.98;-66.13;-65.90;-65.53;-36.78
1563.480;-5.97;-66.13;-65.91;-65.53;-36.72
1563.490;-5.97;-66.13;-65.91;-65.53;-36.67
1563.500;-5.97;-66.14;-65.91;-65.53;-36.77
1563.510;-5.96;-66.14;-65.92;-65.54;-36.73
1563.520;-5.98;-66.12;-65.90;-65.52;-36.73
1563.530;-5.98;-66.13;-65.90;-65.52;-36.77
1563.540;-5.99;-66.11;-65.89;-65.51;-36.77
1563.550;-6.01;-66.10;-65.87;-65.49;-36.81
1563.560;-5.97;-66.13;-65.91;-65.53;-36.81
1563.570;-5.98;-66.13;-65.90;-65.52;-36.70
1563.580;-5.99;-66.11;-65.89;-65.51;-36.81
1563.590;-5.99;-66.11;-65.89;-65.51;-36.73
1563.600;-6.01;-66.10;-65.87;-65.50;-36.68
1563.610;-6.01;-66.10;-65.87;-65.49;-36.78
1563.620;-6.01;-66.10;-65.87;-65.50;-36.72
1563.630;-5.97;-66.14;-65.91;-65.54;-36.77
1563.640;-6.01;-66.10;-65.87;-65.49;-36.77
1563.650;-5.99;-66.12;-65.89;-65.51;-36.67
1563.660;-5.99;-66.12;-65.89;-65.52;-36.70
1563.670;-5.99;-66.11;-65.89;-65.51;-36.81
1563.680;-5.99;-66.11;-65.89;-65.51;-36.74
1563.690;-5.97;-66.13;-65.91;-65.53;-36.75
1563.700;-5.98;-66.13;-65.90;-65.52;-36.73
1563.710;-5.99;-66.12;-65.89;-65.51;-36.83
1563.720;-5.99;-66.12;-65.89;-65.51;-36.78
1563.730;-6.00;-66.10;-65.87;-65.50;-36.78
1563.740;-6.01;-66.10;-65.87;-65.49;-36.77
1563.750;-6.01;-66.10;-65.87;-65.49;-36.81
1563.760;-5.98;-66.13;-65.90;-65.53;-36.76
1563.770;-5.99;-66.11;-65.89;-65.51;-36.81
1563.780;-6.00;-66.11;-65.88;-65.50;-36.77
1563.790;-6.02;-66.08;-65.86;-65.48;-36.79
1563.800;-6.03;-66.08;-65.85;-65.47;-36.68
1563.810;-5.99;-66.11;-65.89;-65.51;-36.83
1563.820;-6.01;-66.10;-65.87;-65.49;-36.77
1563.830;-5.99;-66.11;-65.89;-65.51;-36.83
1563.840;-5.99;-66.11;-65.89;-65.51;-36.77
1563.850;-5.98;-66.12;-65.90;-65.52;-36.76
1563.860;-5.97;-66.13;-65.91;-65.53;-36.76
1563.870;-5.97;-66.13;-65.91;-65.53;-36.83
1563.880;-5.97;-66.13;-65.91;-65.53;-36.84
1563.890;-5.97;-66.13;-65.91;-65.53;-36.72
1563.900;-5.99;-66.12;-65.89;-65.51;-36.75
1563.910;-5.97;-66.13;-65.91;-65.53;-36.77
1563.920;-5.98;-66.12;-65.90;-65.52;-36.77
1563.930;-5.99;-66.11;-65.89;-65.51;-36.79
1563.940;-6.01;-66.10;-65.87;-65.49;-36.74
1563.950;-5.97;-66.13;-65.91;-65.53;-36.69
1563.960;-5.97;-66.13;-65.91;-65.53;-36.69
1563.970;-5.98;-66.12;-65.90;-65.52;-36.66
1563.980;-5.98;-66.12;-65.90;-65.52;-36.65
1563.990;-5.98;-66.12;-65.90;-65.52;-36.70
1564.000;-5.99;-66.11;-65.89;-65.51;-36.69
1564.010;-5.99;-66.11;-65.89;-65.51;-36.61
1564.020;-6.01;-66.09;-65.87;-65.49;-36.58
1564.030;-6.01;-66.10;-65.88;-65.49;-36.61
1564.040;-5.98;-66.12;-65.90;-65.51;-36.55
1564.050;-5.97;-66.13;-65.91;-65.53;-36.54
1564.060;-5.97;-66.13;-65.91;-65.53;-36.52
1564.070;-5.97;-66.13;-65.91;-65.53;-36.55
